fid,id_number,scientific,commonname,division,category1,category2,status,reporter,recowner,surveyor,obsdate,dateent,dateup,county,latitude,longitude,coordacc,localowner,administra,administ_1,unittype,unitname,locality,site,habitat,waterbodyn,waterbodyt,lakeidnumb,comments,abundance,infestedar,grossareai,percentcov,density,quantity,quantityun,approxquan,numcollect,smallestob,largestobs,incidence,severity,host,hostdamage,managestat,visittype,datamethod,traptype,numtraps,targetname,targetcoun,targetrang,phenology,lifestatus,sex,treatarea,planttreat,treatcomm,obsider,origname,datereview,reviewer,verifymeth,idcred,reviewcomm,museum,museumrec,voucher,nativity,recsrctyp,method,pid,collecttim,dateacc,substrate
50178,83831,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.50843,-92.72089,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50179,83832,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51356,-92.72766,0,,,St. Croix River - Southern Third,,,,,Grassland/Prairie/Meadow,,,13016901,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50180,83833,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51356,-92.72766,0,,,St. Croix River - Taylors Falls,,,,,Grassland/Prairie/Meadow,,,13016900,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50181,83834,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51223,-92.72723,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Wetland,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50182,83835,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.50102,-92.71989,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50183,83836,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.50814,-92.725,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50184,83837,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.50697,-92.7242,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50185,83838,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.50496,-92.72364,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50186,83839,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.50674,-92.72354,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50187,83840,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.50624,-92.7233,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50188,83841,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51165,-92.7311,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50189,83842,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51261,-92.73089,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50190,83843,Bromus inermis,smooth brome,Plants,Grass or Grasslike,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51678,-92.7314,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50191,83844,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51377,-92.73197,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50192,83845,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2004,5/4/2011,,Chisago,45.51544,-92.73265,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
56805,91022,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,11/11/2009,5/4/2011,,Todd,45.83411,-94.72698,0,,Wildlife,"Ostendorff, Wildlife Management Area",Wildlife Management Area,Ostendorff WMA,,,Forest,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
56806,91023,Cirsium vulgare,bull thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,11/11/2009,5/4/2011,,Todd,46.16509,-94.81562,0,,,,,,,,Forest,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
56807,91024,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,11/11/2009,5/4/2011,,Todd,45.8378,-94.72264,0,,Wildlife,"Ostendorff, Wildlife Management Area",Wildlife Management Area,Ostendorff WMA,,,Forest,,,,,,5,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
56808,91025,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,11/11/2009,5/4/2011,,Todd,46.16012,-94.79341,0,,Wildlife,"Long Prairie River, Wildlife Management Area",Wildlife Management Area,Long Prairie River WMA,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
56809,91026,Cirsium arvense,Canada thistle,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,11/11/2009,5/4/2011,,Todd,45.8383,-94.72254,0,,Wildlife,"Ostendorff, Wildlife Management Area",Wildlife Management Area,Ostendorff WMA,,,Forest,,,,,,1,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
56810,91027,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,11/11/2009,5/4/2011,,Todd,46.11917,-94.77788,0,,Wildlife,"Turtle Creek, Wildlife Management Area",Wildlife Management Area,Turtle Creek WMA,,,Forest,,,,,,5,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
56811,91028,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Fish and Wildlife - Wildlife,State Agency,,11/11/2009,5/4/2011,,Todd,45.83265,-94.7289,0,,Wildlife,"Ostendorff, Wildlife Management Area",Wildlife Management Area,Ostendorff WMA,,,Forest,,,,,,0.02,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
66210,100892,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Minnesota Department of Natural Resources Conservation Corps of Minnesota,State Agency,,11/11/2010,5/4/2011,,Carlton,46.66104,-92.41614,0,,Parks and Trails,Jay Cooke State Park,State Park,Jay Cooke,,,Forest,,,,,,50,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
66598,101288,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2010,5/4/2011,,Pine,46.17874,-92.83909,0,,,,,,,,Managed Areas,,,,,,5,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
66599,101289,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/11/2010,5/4/2011,,Pine,46.17794,-92.84126,0,,,,,,,,Managed Areas,,,,,,5,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
71676,107501,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Positive,General Employee Three Rivers Park District,State Agency,,11/11/2014,11/11/2014,11/11/2014,Hennepin,45.17061,-93.39994,0,,,,,,,,Edge: Trail,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,3/24/2015,Angela Isackson,Photographs,Verified,,0,,0,Introduced,Web Report,,,0,0,
71677,107502,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Positive,General Employee Three Rivers Park District,State Agency,,11/11/2014,11/11/2014,11/11/2014,Hennepin,45.17063,-93.39963,0,,,,,,,,Edge: Trail,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,3/24/2015,Angela Isackson,Photographs,Verified,,,,0,Introduced,Web Report,,,0,0,
71678,107503,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Positive,General Employee Three Rivers Park District,State Agency,,11/11/2014,11/11/2014,11/11/2014,Hennepin,45.17076,-93.39947,0,,,,,,,,Edge: Trail,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,3/24/2015,Angela Isackson,Photographs,Verified,,0,,0,Introduced,Web Report,,,0,0,
71679,107504,Celastrus orbiculatus,oriental bittersweet,Plants,Vines,,Positive,General Employee Three Rivers Park District,State Agency,,11/11/2014,11/11/2014,11/11/2014,Hennepin,45.17085,-93.39917,0,,,,,,,,Edge: Trail,,,,,,0,0,,,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,3/24/2015,Angela Isackson,Photographs,Verified,,,,0,Introduced,Web Report,,,0,0,
122351,166431,Acer platanoides,Norway maple,Plants,Hardwood Trees,,Positive,Jeanine Vorland Minnesota Department of Natural Resources,State Agency,,11/11/2016,11/11/2016,11/11/2016,Freeborn,43.79802,-93.11053,3,,Wildlife,"Wo Wacintanka, Wildlife Management Area",Wildlife Management Area,Wo Wacintanka WMA,,,,,,,,,0,0,,Low,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,5/31/2017,Laura Van Riper,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
122352,166432,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Jeanine Vorland Minnesota Department of Natural Resources,State Agency,,11/11/2016,11/11/2016,11/11/2016,Freeborn,43.79846,-93.11048,6,,Wildlife,"Wo Wacintanka, Wildlife Management Area",Wildlife Management Area,Wo Wacintanka WMA,,,,,,,,,5,0,,Medium,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,5/31/2017,Laura Van Riper,Bulk Verified,Credible,,,,0,Introduced,Android,,,0,0,
136043,187824,Daucus carota,"Queen Anne's lace, wild carrot",Plants,Forbs/Herbs,,Positive,Jeanine Vorland Minnesota Department of Natural Resources,State Agency,,11/11/2017,11/13/2017,11/13/2017,Freeborn,43.50074,-93.47715,5,,Wildlife,"State Line, Wildlife Management Area",Wildlife Management Area,State Line WMA,,,Grassland/Prairie/Meadow,,,,,,1,0,,Medium,0,,,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,11/13/2017,Jeanine Vorland,Expertise,Credible,Scattered plants and groups of plants are located on this WMA.,,,0,Introduced,Android,,,0,0,
50097,83739,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51264,-92.75329,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50098,83740,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51787,-92.7509,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50099,83742,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51553,-92.75469,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50100,83743,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51668,-92.74493,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50101,83744,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.5167,-92.74818,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50102,83745,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51394,-92.7407,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50103,83746,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51844,-92.75067,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50104,83747,Bromus inermis,smooth brome,Plants,Grass or Grasslike,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51453,-92.73926,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,50,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50105,83748,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.5169,-92.75248,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50106,83749,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51609,-92.75443,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,1,0,,,0,,100 - 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50107,83750,Pilea nummulariifolia,creeping charlie,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51783,-92.75102,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0.02,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Native and Introduced,Bulk Data,,,0,0,
50108,83751,Bromus inermis,smooth brome,Plants,Grass or Grasslike,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.5163,-92.73485,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,5,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50109,83752,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.52101,-92.74595,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Edge: Lake,,,,,,1,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50110,83753,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.5142,-92.73471,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50111,83754,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51492,-92.75452,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0.02,0,,,0,,10 - 100 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50112,83755,Pilea nummulariifolia,creeping charlie,Plants,Forbs/Herbs,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.52074,-92.75291,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Edge: Lake,,,,,,1,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Native and Introduced,Bulk Data,,,0,0,
50113,83756,Rhamnus cathartica,"common buckthorn, European buckthorn",Plants,Shrub or Subshrub,Hardwood Trees,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.52279,-92.74934,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0.02,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50114,83757,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51432,-92.75465,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50115,83758,Bromus inermis,smooth brome,Plants,Grass or Grasslike,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51571,-92.75245,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,1,0,,,0,,> 1000 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50116,83759,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51484,-92.75239,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Grassland/Prairie/Meadow,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
50117,83760,Lonicera spp.,bush honeysuckles (exotic),Plants,Shrub or Subshrub,,Positive,Minnesota Department of Natural Resources Parks and Trails,State Agency,,11/12/2004,5/4/2011,,Chisago,45.51969,-92.75209,0,,Parks and Trails,Wild River State Park,State Park,Wild River,,,Forest,,,,,,0,0,,,0,,1 - 10 Plants,,,,,,,,Unknown,,,,,,0,,,,,0,0,,,,,,,,,,,0,Introduced,Bulk Data,,,0,0,
